text,airline_sentiment
@SouthwestAir love the passbook update. Used it the day after it was released. Finally!! Thank you!,1
"@AmericanAir LTALJX, from DCA to OMA this morning. All of the staff that helped me fix my problem were so helpful. #goodthingscome #thanks",1
@VirginAmerica  for all my flight stuff wrong and did nothing about it. Had #worst #flight ever,0
@united 4016 529557.   You going to transfer my car to me too?  Because it's at the airport you couldn't get me too...,0
@AmericanAir #worstcustservice you should have contingency plans for extra workers during bad weather. 4+ hours hold #ridiculous,0
"@AmericanAir Really?They closed the gate at 10:30 instead of40.I got there at 10:39. If u wudda put in my ktn like I asked, I wudda made it.",0
@united I took care of it myself. Had to rent a car and drive 3 hours to retrieve my belongings. Due to united errors.,0
@USAirways I have been doing that all day. Can't find my bag anywhere bc they're saying it was never scanned &amp; technically never left LAX.,0
"@AmericanAir attended to and corrected my complaints via Twitter. Whoa. This is the brave, new world we live in. Thank you, American Air :)",1
@USAirways your team was just terrifyingly rude to a young mother &amp; her baby trying to check in to a flight from PHX to JWA. Help her out.,0
@USAirways I was on hold for 2 hours and still no answer. Is this really how you run your business? http://t.co/P8xFhq4kps,0
"@VirginAmerica love you guys, but pls get some direct routes LAS to AUS!",1
@AmericanAir so great AA1103 sitting for an hour first technical problems now what?,0
@united UA7985 is a coshared flight w/ ANA. Unable to check in 24 hrs prior.,0
@SouthwestAir I paid for inflight wifi only for it not to work. Download speed was 0.21mbps &amp; I ended up watching the free TV instead.,0
"@AmericanAir So much for Status, EP and 1.5 million miles.  Revenue First class ticket and Im sitting in Coach thanks your rude CS staff",0
@JetBlue dropped 3x in past hour,0
"@AmericanAir @naomi_cooper Are you out of your mind, AA? What is the point of this Twitter acct? Form letters in 140 characters or less?",0
"@AmericanAir I fly American because of family but severe weather excuse so I can't call to make change, why have a computer if u cant modify",0
@JetBlue Why close prechk at 8PM on a Sunday at JFK?  #annoying,0
"@united flight arrives 30 minutes early, but then have we to wait for an hour for our bags.",0
@usairways we've been on hold for 2 hours trying to reschedule our Cancelled Flightled flight. Can anyone out there please help us?,0
@SouthwestAir I am trying to book another flight and apply my credits that I had from another flight but I can't find them.,0
@SouthwestAir hooking us up and getting us to Tampa after our flight was Cancelled Flightled this morning #grateful #businesstrip,0
"@United: I feel very well informed. yes, the flight is indeed delayed. Thank you. http://t.co/FuCHZRZjg5",0
@united be patient while I let this string of tweets go out showing people you are bad at your business,0
"@SouthwestAir Redeem-points packages magically gone by time we finally got through @ 10:01, felt like #baitandswitch",0
"@SouthwestAir How to find out if my parents luggage really went to FLL on a Cancelled Flighted SW flight?  Called 1800IFlySWA, long long waits...",0
@united usually your lounge staff are fantastic! Except today in MCO where almost denied entry to lounge even though traveling united-first,0
"As am I, @AmericanAir - but thankfully there was a @united lounge next door. Really not impressed by oneworld partnerships :(",0
@SouthwestAir what happend? Why did flight #668 get Cancelled Flighted for 2/22..I was on hold for over an hour and no help,0
@JetBlue shocker my flight delayed an hour. Thanks for reminding me why I switched to delta.,0
@united service by staff was great as usual. Cleanliness and smells a bit much. I'll be back. #satisfied traveler,1
@AmericanAir. All I get is an automated system that hangs up on me. I finally get a message that some will call me back in 2 hours.,0
@USAirways Decided to be a good sport and give you guys another shot. Flight delayed. Again.,0
@AmericanAir we've been on hold for hours.,0
"@SouthwestAir disappointed with customer service right now, my flight was only one Cancelled Flightled at my airport &amp; now I'm losing 2 days from trip",0
"@United is officially the worst, most delayed, and least helpful airline I have ever had the misfortune of flying on",0
"“@AmericanAir: @Andrew_Wasila We're sorry you were uncomfortable, Andrew. What can we do for you?” SMA",0
@SouthwestAir Thank you!,1
@USAirways is the absolute worst airline. 13 women were inconvenienced due to maintenance issues. Stuck all over- no care given.,0
@USAirways @united really know how to leave someone stranded after a funeral. Props to you guys. Really making this the perfect Monday.,0
@USAirways just hung up on me again.  Another waste of an hour of my time.  How am I supposed to book a one way award flight?  #badwebsite,0
"@united During the same round trip, my NON-English speaking friend was stranded TWICE for 12+ hours each time! Most staff members were rude.",0
“@USAirways: @TMadCLE We don't like to hear this. We're sorry that it's taking so long to get through.” Stop sending generic responses,0
@united @JedediahBila Why is United voted every year as one of the worst airlines? Do enjoy that title? You should give Jedediah free passes,0
@united so disgusted and disappointed with united airlines luggage policies and attitude toward musicians. Unacceptable,0
@united so the last seg of my flight from Denver (DEN) to hayden/steamboat (HDN) for 8am got Cancelled Flightled and I need help finding my luggage,0
"@united It wasn't full, I had plenty of time to go to the gate and check, plus with my status I should have gotten on!?!",0
@united always makes our cross country flights rad. @hemispheresmag here's baby flier Charlotte! #8thtime5MonthsOld http://t.co/kCqnwIXUCm,1
.@AmericanAir @TyWinter it's really the small things--the details--that make an excellent experience or a really irritating one.,1
@AmericanAir I understand. But why is this the only flight of the day not going out? Twice?! I'm now out of extra meds and diapers for baby.,0
Power Moves RT @JetBlue: Our fleet's on fleek. http://t.co/t9s68korSN,1
@VirginAmerica @ChrysiChrysic your assistance yesterday when u Cancelled Flightled our flight was to give us a hotel hotline  Shame on you!,0
"@united wanted to, but you Cancelled Flightled my tickets.... They were too special i guess even for united.",0
@united we still need help. Hung up on twice. Customer service rep said there is no way to help between the gate rep and phone rep.,0
@AmericanAir robocalls me with another Cancelled Flightation. And then when I don’t accept the change it won’t let me connect to an agent. Just wow.,0
@USAirways How do I get through?,0
@SouthwestAir a week after Valentines day..not feeling the #LUV. Going on 11 hrs @BWI and don't my bags aren't even coming w me.,0
@AmericanAir westjet and your rep won't do anything about my lost luggage- which I never even checked with westjet because it was lost in,0
@JetBlue I'm also a mosaic customer and fly jet blue ALOT....,0
@SouthwestAir waited 34 mins for baggage MDW&gt;MEM and the in-flight service was suspended so no drink 😕,0
@AmericanAir thanks,1
@USAirways I've been on hold for 41min. Just trying to change my reservation.,0
"@AmericanAir I need help with a reservation purchased on @AmericanAir but operated on @USAirways, can't get through on the 800#",0
@SouthwestAir customer service you shouldn't use those words wasted my time and took my money #BadBussiness #Theft http://t.co/63zaQ2lt8f,0
@USAirways been on hold for 39 minutes and counting for a month old change fee refund request for a funeral.  This is pathetic.,0
@JetBlue now we are waiting over an half hr for the packages. What's wrong with you guys?? http://t.co/wVGpp3Ymz1,0
@USAirways #flight2031 the flight to Hell,0
@USAirways honest question - how is a 1-way ticket from Charlotte (your hub) to LAX (2nd biggest city in USA) almost $600?????,0
"@SouthwestAir, on #unscheduled aircraft change, please have a better system in place, not worth the paid upgrade. #REFUND",0
@united I flew United last month and the experience was AWESOME!,1
"@united It's the horrible attitude from staff after , not just the delay. Not the level of service or respect one expects from United",0
@AmericanAir car accident on my way to the airport. Missed flight from rno to dca. Trying to resched but your line has 2 hr wait,0
@AmericanAir  is the worst airline to ever travel with!!!! The worst!! They're equivalent to DIRT!!!!!!,0
Do less please @JetBlue,0
@SouthwestAir - i needed refund on my Cancelled Flightled flights this morning and had been on hold for more than an hour X 3. what to do?,0
@SouthwestAir SWA helps the hotel industry. I always book flights a day before I need to be somewhere as SWA consistent Cancelled Flights/delays.,0
@united so the 4-6hrs that you told me was what? A guess?? They've apparently had the bag 20hrs now and no call.,0
@united Usually an issue with Express our of SFO. Positive note: Mainline p.s. was enjoyable.,0
@USAirways only happened because u couldn't get us home the next day. #flydelta #flysouthwest #flyjetblue #theyareallbetter #stillnobags,0
@SouthwestAir is really gonna hear my mouth about this bag situation.,0
"@AmericanAir is there only one call centre? I know it's busy right now, really need to speak to agent not computer",0
"@AmericanAir I need to complain to AA, but the email form field doesn't allow enough characters for my complaint. Have a real email address?",0
@united this is atrocious customer service.,0
@USAirways please give Tara G a pat on the back and praise.  She was very very helpful.  She is at PHL member lounge,1
@SouthwestAir rules.,1
@AmericanAir Cancelled Flight my flight saying it is cause of weather condition when it was the only flight that was Cancelled Flight,0
"@USAIRWAYS ARE YOU KIDDING ME?? Bad customer service, folks. Flew from PSP to PHX flight 2692 on 2/19. (cont) http://t.co/KigfKVXxDQ",0
@SouthwestAir it would be nice if I could talk to an agent rather than get caught up w/ a promotion &amp; then be hung up on,0
@USAirways nightmare trying to get to Costa Rica from PHL today. Stuck in Miami and no one answers at 800 number.,0
"@SouthwestAir you call this customer service?? Sitting in the tarmack for 1hr, lost bag, and you give me a $100. voucher???",0
@united tried to check it 40 mins before a flight rather than 45 mins and we are stonewalled by your employees...,0
@SouthwestAir you have let me down! #oversold #earlybirdmeansnothing,0
"@united 100% I will put together a very serious email, with all the issues that arose on our vacation due to your staff I will post it here",0
@united sloppy stuff you don't see anymore - united has raised my expectations - this team was poor,0
@united what about the poor customer service at checkin at Kansas KCI?!? That's it???,0
@USAirways 59 minutes now. Nice customer service you got going on.,0
@united truly the WORST day of flying I have ever experienced...,0
@AmericanAir  having trouble getting rebooked,0
@USAirways we haven't departed yet so let's not get too high hopes.  But everything has been on schedule so far,1
@JetBlue just lost very loyal customers who use them 4-10 times a year.,0
@JetBlue customer service says since my wife setup a family account that she now can't join mine for a year???  Help me fix please.,0
@JetBlue If seats aren't guaranteed why do we pay for them? when I called the rep said some other people booked our seats.,0
@USAirways How can I speak to a human? Need 2 find bag delayed 2/21. Website and 800 # are telling me 2 different things! Got hung up on 2x,0
"@united please do! She went above and beyond what she had to do, she made us her number one priority!",1
@united Step 1: Cancelled Flight flight. Step 2: Don't notify customer. Step 3: Charge them for food while they try to survive their wait. Brilliant.,0
@USAirways I tried speaking to multiple people at your reservations desk after 30 min on hold. #waivethefee #poorcustomerservice #Neptune,0
@united just sent - thank you!,1
@USAirways Saying my friend missed her flight when she clearly sat next to me on the plane &amp; now you're Cancelled Flighting her flight home.. WTF!?,0
@united I have no way to contact her while she is in flight. This does not work for me. Her father is about to pass and is heading to Denver,0
@SouthwestAir no delay. I pay $777.70 for BS A1 ticket. You boarded flight early. I'm last to board. Now have middle seat. Wasted $$$$!,0
@united met with agent. All taken care of. Thx for reply,1
"@USAirways my friends are stuck at KPHL and not getting any help from anyone, can you guys contact them please?",0
@united service staff to is less than friendly!,0
@JetBlue I would love for you to fly my best friend home to PVD for a weekend. 😊 http://t.co/cH0NmjyMgh,1
"@AmericanAir Checked in on app since yesterday. Confirmed upgrade &amp; carry on, got to counter &amp; manager upgraded somebody else on my seat!",0
@SouthwestAir @fly2midway 45 minute wait for my bags. Just what I needed on a Sunday night.,0
@USAirways Ann Marie at LGA is the best ticket agent ever! #excellentcustomerservice,1
@united offered me a voucher to switch flights. Now voucher offer doesn’t exist &amp; the gate agent switched me to a delayed flight!,0
@united kind of cool to run into your boss man at SFO. http://t.co/bm9O2K5X5J,1
@USAirways @AmericanAir working for me. Tight cx @Mia so they're delaying our flight. Twice. In 20 secs @jabevan221 http://t.co/G3Uy6w28QH,0
@SouthwestAir Almost 2 hours on hold now. I just need to Cancelled Flight a flight and get a refund. Other airlines are operating!,0
@USAirways I think it's a little weak sauce you have zero inflight entertainment for a 4 hour flight from Salt Lake to Philadelphia,0
@united then watched my connecting flight in DEN pull away from the gate only to pull into THE SAME gate. #SlapInTheFace,0
@united is my favorite airline.,1
@SouthwestAir have u seen any of the messages the past hour ?,0
"@AmericanAir need assistance. very frustrated I can't reach reservations by phone. trying to book online &amp; get ""fare no longer avail"" msg",0
@united thanks for having changed me. Managed to arrive with only 8 hours of delay and exhausted,0
"@AmericanAir Haha I had a boarding pass for 12B, was boarding the plane and the gate agent told me to go to 41G. I'm here now. No worries.",1
@USAirways lost our luggage. #yay,0
@JetBlue That's not what I heard. Weather was fine this morning. Flight 136 was circling for some time.Someone forgot to clean the runway.,0
"@AmericanAir @derekc21 , to my surprise  BA doesn't  have  me registered in the system , I was getting hopeful :(, Lets step it up , Okay ?",0
"@SouthwestAir she cut people off 35 minutes before flight time to check in bags, for a flight that was delayed 2 hours! I waited 8 more hrs!",0
.@united thanks for the reply. I saw that but it's not particularly helpful to a hungry vegetarian not flying those specific flights. SHRUG.,0
@AmericanAir F-A-N-T-A-S-T-I-C!! thanks again for coming thru with great customer service!,1
@united no chance in hell. I'd rather walk. Worst airline ever.,0
"@united What happened this afternoon? Huge amt of incoming planes to SFO delayed over 1-2 hours.
Frustrating!",0
@AmericanAir Thanks for the response.Tough night for all involved. Our flight got Cancelled Flightled as we started taxiing down the runway.,0
@SouthwestAir Weather keeps slowing us down. Not your fault. This is the 1st time a Southwest flight of mine was Late Flight so I can't complain :),1
“@united: @rikrik__ What made you come to this? Can we help you with anything? ^JP” inconvience*,0
@USAirways it's painful being on hold to you!! Really 25 minutes to change a flight!! http://t.co/ocqk0JFXuA,0
".@AmericanAir (2/3) ...I sat on the runway for 4 MORE HRS b4 takeoff (10 hrs Late Flight, 4:30 AM). Pilot plainly stated it was a comp/mech issue.",0
Thanks @SouthwestAir ! #heartlanta,1
@AmericanAir I tried to book a rwrd and was told I couldnt. Bought tix on USAir (now AA-no choice) didn't bother to + AAdv# with this svc...,0
@united DM'd you 4 hrs ago at your request. No response to be found .... just like my bag.,0
@SouthwestAir  over 15 minutes without talking to a human at what point would you recommend I call @AmericanAir http://t.co/ysqbVq6Mgb,0
@united really 1st flt frm IAD 2 IAH is - Late Flight &amp; -going via Nashville? #inconvenience. Downgraded but not on ticket,0
@united we're still waiting to find out your rep is working hard - most upset about having to wait to tomorrow pm to get to mammoth,0
@VirginAmerica you have the absolute best team and customer service ever.  Every time I fly with you I'm delighted.  Thank you!,1
@AmericanAir is there a way to reserve my dog’s flight without speaking with a representative? Just was booted from your helpline!,0
"@united This is probably the least dependable airline in the Western Hemisphere. @united does not belong in Star Alliance, but SkyTeam",1
@AmericanAir thanks. Now my carry on that you guys insisted be checked at the gate is missing. Won't be here till Late Flight tomorrow morning.,0
"@USAirways My flight was delayed and rerouted, and not so much as a ""sorry for your inconvenience"" from the check-in agent? #notimpressed",0
"@united it should be free like other airlines! Again, it’s not 1997 anymore.",0
"@AmericanAir this is pathetic customer service. Why have bag tags, barcodes and computers if your response is, ""not yet located""?",0
"@JetBlue is JFK still closed? Tryna get out of Ft Lauderdale on flight 502, just want to get home to nyc!",0
@united the drunk guy you threw out of flight UA936 4hrs ago is better off than the rest of us held up for 5hrs in the plane without food.,0
"@SouthwestAir I was helped by a nice lady at PHX checkin. I spent 4 hours on hold in 24 hours, so might want to look at efficiency there.",0
@united thanks -- we filled it out. How's our luck with this? Is it common?,1
@JetBlue Awesome thanks! Thanks for the quick response. You guys ROCK! :),1
@AmericanAir plz kys I have been sitting in this plane for an hour I want to leave,0
@SouthwestAir How about auto check in for CP holders? Come on.,0
@united yr team have me on hold for over an hour unhelpful Pls can you answer my question.,0
"@USAirways @AmericanAir ""ma'am the doors close 10 mins prior to departure"" ""but I was here 20 mins before?!?"" laughter from the 2 agents",0
@AmericanAir guess that's what I get for bragging on you. I fly you by choice unlike others who fly because they don't have other options JS,0
@united Could this email be resent as it doesnt appear to have arrived.,0
@SouthwestAir love..luv the addition of the passbook option.,1
@VirginAmerica seats in Row 8 don't recline should mention that on your website #soreback,0
@AmericanAir that doesn't really answer my question. Maybe if I provide more details you can give me clarification...,0
@AmericanAir My wife &amp; infant daughter are on AA3195 ABI-DFW. En route but delayed. Can y’all hold AA1458 to RDU so they can connect?,0
@JetBlue cool! Are there stairs at JFK? I can walk short distances but not stairs.,1
"@AmericanAir when will there be wifi on the DCA-STL route?  2 hour flight, could use some love!",0
@USAirways You landed me at #BWI instead of @Reagan_Airport  and have no plans for me to make it home to DC. How do you suggest I get home?,0
@AmericanAir there is a fat man stuck in your airplanes bathroom,0
@SouthwestAir Just OH-ing a text message I received from an entitled jackass of a friend.,0
"@USAirways  I open the credit card and earn 44,000+ miles, and you wont' credit the miles to my account to restore the forfeited miles",0
@united this is the second time my flights been Cancelled Flightled... Like really?,0
"@USAirways should, but didn’t.",0
@AmericanAir Thanks! He is.,1
"@SouthwestAir oh, ok!  all good!  looking forward to escaping the cold for a bit!  thanks!",0
@united that's what I have been told. But refund doesn't really makeup for the inconvenience caused and the missed meeting... Does it?,0
@USAirways so I get bumped to the 6pm to Birmingham which is now delayed because the pilots scheduled don't have enough hours together. Fail,0
"“@AmericanAir: @mwangbickler We apologize for your frustrations, Michael. Have you been rebooked?” -got call back after 10 hours. Bad.",0
@AmericanAir been calling 2 different offices already and still no sign of my baggage. First time on American Air.. (6),0
@AmericanAir just need to know why it wasn't done like it was promised it would yesterday,0
@USAirways How about moving my seats to where I bought them 4 months ago? This happens far too often...,0
@united landed at 9:40pm and have been standing waiting for bags that were loaded plane side..why isn't the crew here#tiredcustomer,0
@SouthwestAir @karajusto OK we will! Thank you!!!,1
@AmericanAir u didn't give an answer why the flight delayed so long. and how do u compensate missing my other flights Lima to Cuzco??,0
"@USAirways I was calling before I left, and as it turns out @united answered their phones instead and they rebooked my USAir flight.",0
@VirginAmerica your website sucks donkey dicks. Just thought you should know. All best.,0
@SouthwestAir loses baggage a day ago and still has no idea or interest in finding it? ALL items for new job in that bag! Unacceptable.,0
"@united got it right with the safety demonstration! Corporate but funny, reserved but NOT CORNY  as a… http://t.co/lwOtKIEKGU",1
@USAirways stuck on the runway for 2 hrs 10 min due to weather in PHL. Nowhere can I find accurate info on #558 to BOS,0
@SouthwestAir Yes I know that. Also noticed you offer A list boarding after A60. So your programs are too popular.,0
@JetBlue I did...#FlyFi worked well and was free aboard this flight,1
"@AmericanAir Nope. Couldn't make changes online and after 90 mins on hold and time dealing w/ the rude rep, the 24 hour window has closed.",0
@united 6377 and now they sent our green tagged bags to the luggage carousel. It's been one mess up after another. Bad day @united,0
@USAirways any updates on flight 1917 from Philly to LA?  Been sitting at gate for close to 2 hours,0
@SouthwestAir  getting the run around today with customer service &amp; disconnected customer relations # given twice. Help!!!,0
@AmericanAir I understand you are busy but I have still gotten no answer. I need to get home and you guys have not helped at all,0
@USAirways claimed my flight Cancelled Flighted because PHL runway not good but Delta flight at same exact time is taking off on time.,0
@AmericanAir @ti2469 oh shiz i'm only 40 minutes into my wait after the first 3 hour barrier ...unbelievable,0
".@USAirways trying to get a partner PNR, and have spent more than 1 hour on hold.  I know its snowing somewhere, but this is awful",0
@united No problem just follow me back so I can! Thank you!,1
",@USAirways 2nd time this occurred in 3 weeks. I'm not patient. I have no choice.  #Antitrust issue",0
"@united  4348 soon going to have more wait time for a gate, in empty MSP airport than it was in flight  50 min and still counting...",0
@usairways im trying to get my dads wheelchair and no one is answering at Dulles.we have tried to call back on.multiple times,0
"@JetBlue good to know, thanks so much!",1
@united @staralliance how can I book reward travel in August?? Everything is blacked out.,0
"@AmericanAir oh I did. All I received back was an email saying "" delays happen"".. Uh huh..",0
@AmericanAir this merger with @USAirways @usairwis a cluster of inefficiency and misinformation.  When is it going to be done?,0
"@USAirways now has stranded is in #Miami without updating any of the departure boards, and once they Cancelled Flightled the flight there was no...",0
"@VirginAmerica classiq, luv Virgin America. Greetingz",1
@SouthwestAir So frustrated with my experience with #Southwest. 18 hours trapped in Denver bc of mechanical problems. #worstcustomerservice,0
@SouthwestAir thanks for the apology. Unfortunately i have had one too many bad experiences and will no longer be flying with southwest.,0
@AmericanAir I put a call back in at 1AM and still nothing at 8AM. You think you might get back to me?,0
@usairways Thanks so much for ruining my vacation. I really couldn't have done it without you.,0
"@united Thanks for nothing. Next time I'll bring a whole extra suitcase for my 1 extra pound. That makes sense, right?",0
@AmericanAir Got it worked out. Had to postpone my trip and pay extra though. :/ Not easy for a poor graduate student.,0
"@united you mean like my mailing address and rate? By the surliness of my United ""coworkers"" I'm guessing our benefits aren't great.",0
@SouthwestAir today you sporadically changed my flight departure 5 times &amp; left two hours Late Flight. Uncharacteristic of u http://t.co/TXhYJ40llG,0
@USAirways I have never had a more unpleasant travel experience in my life. Now I might not get on my flight till tomorrow? This is insane,0
@USAirways are people going to answer our calls?,0
@united will lose my bag but won't give me free pretzels #frauds,0
@united will do. Thanks for the help. Cheers,1
@VirginAmerica my flight (6000) scheduled for 1pm departure still says on time but no plane at gate. Any update on how long of a delay?,0
@USAirways trying to use chairman upgrade cert for flt 740 on 2/26/14 but being told not an option with 10 open seats? How? Thanks,0
@SouthwestAir #tfw1 @JimCramer @AARP TY-Spent total of 3 hrs and 20 mins holding. Cell battery died. Finally made arrangements w kind Rep,0
"@SouthwestAir Why can we no longer change trips with a companion online? Been doing it for years, now get message can't be done online?",0
@southwestair cool shot of the moon and one of your fleet http://t.co/kl9BAiMES6,1
@united this means within one week i will have filed 2 compensation complaints to your website,0
@united jx4s2t if you can out today would be great it's our honeymoon and this delay you has put a damper on iy,0
@VirginAmerica How do I reschedule my Cancelled Flightled flights online? The change button is greyed out!,0
@USAirways @FAANews how can I be stuck on a plane due to snow in Boston when it's not actually snowing in Boston?  Usair flight 2218 #US2218,0
"@SouthwestAir couldn't make flight, funds forfeited as a no show!! Was trying to book another flight using those funds, I'm out.",0
"@USAirways so mad I can't even believe  you guys Cancelled Flight my connecting flight after I leave the first stop, &amp; give me a useless hotel voucher",0
@USAirways understood and so does us airways.  Getting through tsa is the problem,0
@united been on hold for almost two hours trying to talk to someone about a Cancelled Flighted flight tomorrow morning. What do you suggest?,0
"@united Awesome flight crew on UA1589, re the plane,  the  Jurassic period called and they want their dinosaur/plane back!",0
"@USAirways Handled on the phone. Unfortunately it wiped out an entire trip, which is why I'm so displeased.",0
"@JetBlue Hey guys, why did my last flight earn me 0 pts? http://t.co/1syWlmTZek",0
@USAirways US Airlines 699 LA to RDU is holding onto baggages for an hour already and everyone is still waiting!?,0
"@AmericanAir while I'm sensitive to this fact, I don't believe that warrants poor service. A little help &amp; compassion goes a long way.",0
@JetBlue As long as someone remembers to put it on plane right? That was a really lame excuse.Geez @JetBlue can do much better #coffeeneeded,0
@united of course I need help.  I've been DMing you ladies and gents all day. Your only solution is hope for the best and LAX.,0
@SouthwestAir All I requested was a refund of my Reward Points that I used to purchase the flight and he refused.,0
"@USAirways paid to upgrade to first class, went up to Admirals club at PHX airport to be turned away because our flight is to CUN and not MC",0
@JetBlue remember - I'm very doubtful and not very hopeful :(,0
"@USAirways thanks to you, you have now incurred us approximately 2000 dollars in fees due to a staff members screw up.  #neveragain",0
@JetBlue that's what they told me half an hour ago,0
"@JetBlue well, now saying our flight is going to be Cancelled Flighted &amp; that by not changing earlier, we missed our chance to get out tomorrow. 1/2",0
@SouthwestAir 4-4 in horrible customer service. Empty seats in early flight wantcharge me double to get home early instead the usual Late Flight,0
"@USAirways that link is broken. But if it's the online baggage locator, I already tried it and it gave me no useful information.",0
@JetBlue your customer service today was deplorable.  There were plenty of ways u could have gotten us on that flight. #badcustomerservice,0
"@united no bag tagging, led to many people backing up the aisle to front with bags",0
@USAirways your flight attendants are all jerks 🐳,0
"@SouthwestAir three cheers to your Denver staff. Don't know if we 
will get out but they're keeping us smiling. http://t.co/RX8z53M7yy",1
"@USAirways cust svc means nothing! So disappointed. Trying since 730a to speak to a human I get bad weather not bad service.
#socialtantrum",0
@AmericanAir at 5 am and have no clue if we have a place to stay or not,0
@AmericanAir 250 I'm not sure if I'm rebooked now. In a line at airport trying to work it out. The earlier I can get to SFO the better:(,0
@SouthwestAir I'm concerned that you will Cancelled Flight my flight out of BNA tomorrow am. Should I be?,0
@VirginAmerica all crap channels which is why I pay to watch UK tv,0
@VirginAmerica Umm so no reason as to why this is? Is there someone different I should contact (or contact me) to get a definitive answer?,0
"@SouthwestAir Switching planes due to mechanical problems.  How does reboarding work? Was A49, now at end of long line.  Stuck in middle?",0
"@AmericanAir my wife's flight is Cancelled Flightled, told to call. No one answers. How do we book a flight? Help us please",0
@JetBlue thanks...,1
"@AmericanAir  beyond frustrated with no call back from auto hold or whatever you call it. Entered my number at 11:30 CST, still no call 2:26",0
"@JetBlue flight 894, first officer not even at the airport wow!!!!!! Unreal, staff waited until we all boarded to announce we are delayed.",0
@AmericanAir u cant spell airline and I trusted you to get me home on time and safe you are the worst #gobankrupt http://t.co/aM9CuieWO4,0
@JetBlue - worst view for an athlete; watching your team from the front seat of the chase van #nogearnotraining,0
"@AmericanAir Still sitting in airport as 6:05 flt delayed until 6:55...but still not boarding, what is happening?  No info....",0
"@AmericanAir sorry so Late Flight, responded to your DM.",0
@united @ThisIsCoach Every time my united flight got delayed. this is a big frustration.,0
@USAirways your team member at DCA- Tamara R. is her name was awesome. You should have more employees like her!,1
@USAirways on delayed flight from Phil to stt and looks like we'll miss the car ferry to at john where our lodging is. Help with housing?,0
@USAirways Been stuck for 40+ minutes due to lavatory issues. No beverages. No snacks. No customer service. Flt 645 to PHO... #fail #refund,0
"@USAirways @keithlaw  I flew US Air for the first time yesterday, got propositioned by the flight attendant....true story!  #Creditcardsales",0
"@USAirways My family, friends and colleagues will NEVER  fly USAir again. Bad weather happens. The good airlines seem to communicate better.",0
@united That's real dedication &amp; concern. Your apologies don't fix the issue nor any of the miserable issues I've had over the past 6 mos.,0
@united Is flight 746 going to sit on the tarmac FOREVER?????????,0
"@AmericanAir #AmericanAirlines 1 1/2 hr wait for bags. If this is the a taste of the worlds largest airline, heaven help aviation",0
@USAirways Cancelled Flightled flight 1796 baggage held hostage at CHL. No communication.,0
@AmericanAir understand waiting 2+ hours for callback on the exec plat line but when call dropped the agent could at least try again,0
@JetBlue it seems almost inconceivable that sitting a 5 year old alone is considered okay. But this guy thinks so. http://t.co/q9n6NZYSpK,0
@USAirways your airway is a joke. I have never dealt with worse service,0
@united Love to report how horrible this flight is to your team. Let's make it worse...as they get to my seat...out of all snacks,0
@AmericanAir Somehow between DFW and MIA I got bumped from 12B all the way to 41G on 2312? What's up with that?,0
"@usairways. Seriously, attendants go AWOL for 60 mins.   Now flight further delayed.   Don't lite a match either http://t.co/mT8sPlm02v",0
"@JetBlue here's part: was at bag drop inserted my JetBlue cc, didn't print pass. Agent standing in front of me refused to print my pass",0
@united you're terrible.,0
"@United Right now at Tropic Air in San Pedro, #Belize. Line out the door. All due to elected &amp; appointed hacks http://t.co/kKEDjNRTWo”",0
@united thanks. Just got on a couple of minutes ago. Great service on flight 479 btw. Please pass it to the team on that flight.,1
@SouthwestAir Your crew on 3138 is doing a great job of keeping everyone informed during the delays #givethemraises,1
@united 1k use to be special.  80 people in group one.   Why not board global AND 1k together? http://t.co/qd2lyUXAZg,0
@JetBlue that is not what your employee at Logan told me. I finally got one to meet my daughter on her first solo flight after rude rep :(,0
"@USAirways 
Not one to complain much but really 1 hour 15minutes and still nothing. Agents or Agent ⤵ http://t.co/Q5SB0DaVuy",0
@AmericanAir I am trying to add my tsa pre check number to my reservation online and don't see an option to do that..?? #nosecuritylines,0
"@USAirways flight 623 den to phx: flight attdt decides to stay downtown and be an hour Late Flight so entire flight delayed, she better get fired!",0
@united if you lost my belongings then BE HONEST!,0
@united thanks for the reply. I have been in contact with Customer Care to get clarification on this issue.,1
@united yes we are in EWR and it was corrected but just the fact the it was beought up for us to share rooms is unexpactable,0
@united No thanks.  Took care of it when I called,1
"@JetBlue messaged you, thanks",1
@USAirways website isnt working and I cant talk to any1 on the phone to check flight status out of dfw. Roads are awful and cant get there,0
@united You can bump me up to Group 3 so I won't be forced to check my bag and wait 30+ minutes at LGA.,0
@USAirways now siting on Tarmac in philly for another 15 minutes. This is so lame. Sorry doesn't help. This is terrible.,0
@united big surprise #nogate waiting for our plane. Same fucken issues everything I fly you. #fail #worstairlineever,0
@SouthwestAir having trouble reFlight Booking Problems a Cancelled Flighted flight. no one picking up phones and your site isn't working.,0
"@united next time I will not volunteer to let you gate check my bag for space, since you obviously can't deliver it in a timely manner.",0
"@JetBlue I would like to communicate directly with a ""Customer Experience"" executive. Does Joanna Geraghty have an email address?",0
"@USAirways as the employee responsible for social media content, yes u probably do care however the actions from last night say otherwise",0
@USAirways your customer service is horrendous. Between the way employees speak customers and their lack of care for problems with flights.,0
@AmericanAir HELP! Attempting to Cancelled Flight a flight but can't get thru 800 number. Call gets dropped when saying Agent. flight is 2/24.,0
